Timestamp,HP 3458A
2026-03-09 19:53:19.513,3.763969142
2026-03-09 19:53:19.638,3.76397039
2026-03-09 19:53:19.764,3.763970212
2026-03-09 19:53:19.891,3.763967001
2026-03-09 19:53:20.019,3.763968785
2026-03-09 19:53:20.146,3.763968607
2026-03-09 19:53:20.271,3.763969142
2026-03-09 19:53:20.397,3.763969855
2026-03-09 19:53:20.524,3.763967893
2026-03-09 19:53:20.652,3.763968428
2026-03-09 19:53:20.784,3.763966109
2026-03-09 19:53:20.905,3.763968428
2026-03-09 19:53:21.030,3.763966645
2026-03-09 19:53:21.158,3.763970034
2026-03-09 19:53:21.285,3.763968428
2026-03-09 19:53:21.414,3.763968428
2026-03-09 19:53:21.542,3.763972174
2026-03-09 19:53:21.666,3.763970212
2026-03-09 19:53:21.793,3.76396932
2026-03-09 19:53:21.921,3.76396825
2026-03-09 19:53:22.049,3.763969855
2026-03-09 19:53:22.176,3.763965753
2026-03-09 19:53:22.303,3.763968785
2026-03-09 19:53:22.431,3.76396825
2026-03-09 19:53:22.557,3.76396718
2026-03-09 19:53:22.679,3.763972709
2026-03-09 19:53:22.806,3.763969142
2026-03-09 19:53:22.933,3.76397039
2026-03-09 19:53:23.058,3.763970569
2026-03-09 19:53:23.188,3.76396932
2026-03-09 19:53:23.313,3.76397039
2026-03-09 19:53:23.440,3.763971639
2026-03-09 19:53:23.567,3.763969499
2026-03-09 19:53:23.695,3.763970212
2026-03-09 19:53:23.822,3.763964682
2026-03-09 19:53:23.949,3.763970034
2026-03-09 19:53:24.075,3.76397039
2026-03-09 19:53:24.203,3.763971104
2026-03-09 19:53:24.330,3.763969142
2026-03-09 19:53:24.458,3.763969677
2026-03-09 19:53:24.586,3.763967715
2026-03-09 19:53:24.711,3.763968785
2026-03-09 19:53:24.839,3.76396718
2026-03-09 19:53:24.964,3.763968785
2026-03-09 19:53:25.091,3.763966645
2026-03-09 19:53:25.217,3.763972174
2026-03-09 19:53:25.344,3.763967358
2026-03-09 19:53:25.470,3.763965396
2026-03-09 19:53:25.599,3.763966288
2026-03-09 19:53:25.724,3.763968072
2026-03-09 19:53:25.852,3.763968963
2026-03-09 19:53:25.980,3.763966823
2026-03-09 19:53:26.107,3.76396932
2026-03-09 19:53:26.232,3.763967001
2026-03-09 19:53:26.358,3.763970747
2026-03-09 19:53:26.486,3.763969142
2026-03-09 19:53:26.611,3.763969855
2026-03-09 19:53:26.735,3.763968785
2026-03-09 19:53:26.864,3.763966645
2026-03-09 19:53:26.991,3.76396718
2026-03-09 19:53:27.119,3.76396932
2026-03-09 19:53:27.247,3.763968785
2026-03-09 19:53:27.374,3.763968785
2026-03-09 19:53:27.500,3.763966823
2026-03-09 19:53:27.623,3.76396718
2026-03-09 19:53:27.750,3.76397039
2026-03-09 19:53:27.877,3.763967893
2026-03-09 19:53:28.005,3.763966645
2026-03-09 19:53:28.131,3.763970569
2026-03-09 19:53:28.259,3.76396718
2026-03-09 19:53:28.386,3.763967358
2026-03-09 19:53:28.515,3.763967893
2026-03-09 19:53:28.641,3.763966288
2026-03-09 19:53:28.770,3.76396825
2026-03-09 19:53:28.896,3.763966466
2026-03-09 19:53:29.019,3.763966288
2026-03-09 19:53:29.148,3.763969677
2026-03-09 19:53:29.275,3.763965574
2026-03-09 19:53:29.403,3.763966466
2026-03-09 19:53:29.530,3.763966645
2026-03-09 19:53:29.658,3.763965218
2026-03-09 19:53:29.783,3.763966466
2026-03-09 19:53:29.911,3.763968785
2026-03-09 19:53:30.039,3.763969499
2026-03-09 19:53:30.166,3.763970034
2026-03-09 19:53:30.293,3.763970569
2026-03-09 19:53:30.420,3.763967358
2026-03-09 19:53:30.548,3.763965931
2026-03-09 19:53:30.675,3.76396718
2026-03-09 19:53:30.800,3.763967001
2026-03-09 19:53:30.929,3.763967893
2026-03-09 19:53:31.056,3.763968607
2026-03-09 19:53:31.183,3.763968428
2026-03-09 19:53:31.312,3.763968785
2026-03-09 19:53:31.439,3.763967536
2026-03-09 19:53:31.567,3.763968785
2026-03-09 19:53:31.695,3.76397039
2026-03-09 19:53:31.822,3.763971817
2026-03-09 19:53:31.950,3.763972531
2026-03-09 19:53:32.079,3.763970747
2026-03-09 19:53:32.205,3.763969855
2026-03-09 19:53:32.333,3.763969855
2026-03-09 19:53:32.458,3.763966109
2026-03-09 19:53:32.586,3.763969499
2026-03-09 19:53:32.714,3.763966288
2026-03-09 19:53:32.843,3.763968963
2026-03-09 19:53:32.970,3.763965753
2026-03-09 19:53:33.098,3.763966823
2026-03-09 19:53:33.226,3.763969142
2026-03-09 19:53:33.353,3.763969499
2026-03-09 19:53:33.479,3.763968785
2026-03-09 19:53:33.606,3.763967536
2026-03-09 19:53:33.732,3.76396825
2026-03-09 19:53:33.859,3.763970034
2026-03-09 19:53:33.988,3.763970212
2026-03-09 19:53:34.113,3.763967358
2026-03-09 19:53:34.242,3.76396932
2026-03-09 19:53:34.371,3.763968072
2026-03-09 19:53:34.494,3.76396825
2026-03-09 19:53:34.619,3.763967358
2026-03-09 19:53:34.746,3.763968428
2026-03-09 19:53:34.874,3.763969499
2026-03-09 19:53:34.999,3.763969499
2026-03-09 19:53:35.126,3.763967358
2026-03-09 19:53:35.252,3.763966466
2026-03-09 19:53:35.379,3.763967893
2026-03-09 19:53:35.506,3.76396932
2026-03-09 19:53:35.633,3.763971461
2026-03-09 19:53:35.760,3.763970034
2026-03-09 19:53:35.887,3.763967001
2026-03-09 19:53:36.018,3.76397039
2026-03-09 19:53:36.141,3.763968428
2026-03-09 19:53:36.269,3.763966823
2026-03-09 19:53:36.393,3.763971104
2026-03-09 19:53:36.520,3.763970926
2026-03-09 19:53:36.650,3.763973601
2026-03-09 19:53:36.774,3.763972174
2026-03-09 19:53:36.902,3.763968963
2026-03-09 19:53:37.029,3.763971104
2026-03-09 19:53:37.156,3.763968072
2026-03-09 19:53:37.281,3.763971282
2026-03-09 19:53:37.407,3.763972531
2026-03-09 19:53:37.533,3.76397039
2026-03-09 19:53:37.662,3.763969499
2026-03-09 19:53:37.784,3.763969855
2026-03-09 19:53:37.913,3.76396825
2026-03-09 19:53:38.039,3.763966288
2026-03-09 19:53:38.166,3.763970569
2026-03-09 19:53:38.294,3.763968963
2026-03-09 19:53:38.422,3.763968963
2026-03-09 19:53:38.550,3.763970926
2026-03-09 19:53:38.676,3.76396932
2026-03-09 19:53:38.800,3.763969677
2026-03-09 19:53:38.928,3.763972352
2026-03-09 19:53:39.056,3.763967715
2026-03-09 19:53:39.182,3.763971282
2026-03-09 19:53:39.304,3.763971817
2026-03-09 19:53:39.432,3.763970212
2026-03-09 19:53:39.559,3.763969855
2026-03-09 19:53:39.686,3.763969677
2026-03-09 19:53:39.813,3.763966466
2026-03-09 19:53:39.943,3.763969499
2026-03-09 19:53:40.069,3.763972888
2026-03-09 19:53:40.196,3.763975206
2026-03-09 19:53:40.325,3.763972352
2026-03-09 19:53:40.452,3.763972531
2026-03-09 19:53:40.580,3.76397485
2026-03-09 19:53:40.705,3.763971996
2026-03-09 19:53:40.831,3.763973958
2026-03-09 19:53:40.959,3.763974136
2026-03-09 19:53:41.087,3.763974671
2026-03-09 19:53:41.213,3.763967001
2026-03-09 19:53:41.342,3.763968785
2026-03-09 19:53:41.467,3.763973601
2026-03-09 19:53:41.592,3.763971639
2026-03-09 19:53:41.720,3.763967715
2026-03-09 19:53:41.844,3.763968963
2026-03-09 19:53:41.974,3.76397039
2026-03-09 19:53:42.094,3.763970034
2026-03-09 19:53:42.221,3.763970034
2026-03-09 19:53:42.350,3.763968785
2026-03-09 19:53:42.474,3.763969499
2026-03-09 19:53:42.601,3.763969499
2026-03-09 19:53:42.726,3.763966466
2026-03-09 19:53:42.853,3.763971817
2026-03-09 19:53:42.978,3.763967893
2026-03-09 19:53:43.106,3.76397039
2026-03-09 19:53:43.235,3.763968963
2026-03-09 19:53:43.363,3.763971461
2026-03-09 19:53:43.493,3.763969142
2026-03-09 19:53:43.618,3.763970926
2026-03-09 19:53:43.745,3.76396932
2026-03-09 19:53:43.870,3.763971461
2026-03-09 19:53:43.998,3.763971461
2026-03-09 19:53:44.127,3.763969499
2026-03-09 19:53:44.254,3.763971104
2026-03-09 19:53:44.380,3.763969855
2026-03-09 19:53:44.508,3.763970034
2026-03-09 19:53:44.635,3.763969142
2026-03-09 19:53:44.764,3.763969677
2026-03-09 19:53:44.889,3.76396718
2026-03-09 19:53:45.017,3.763972888
2026-03-09 19:53:45.148,3.76397039
2026-03-09 19:53:45.273,3.763965931
2026-03-09 19:53:45.401,3.763971639
2026-03-09 19:53:45.528,3.763971996
2026-03-09 19:53:45.656,3.763971996
2026-03-09 19:53:45.783,3.763970747
2026-03-09 19:53:45.909,3.763968963
2026-03-09 19:53:46.039,3.763968428
2026-03-09 19:53:46.164,3.763969142
2026-03-09 19:53:46.291,3.763968785
2026-03-09 19:53:46.420,3.763970747
2026-03-09 19:53:46.545,3.76396932
2026-03-09 19:53:46.672,3.763970747
2026-03-09 19:53:46.803,3.763970926
2026-03-09 19:53:46.927,3.763971461
2026-03-09 19:53:47.055,3.76397039
2026-03-09 19:53:47.184,3.763974671
2026-03-09 19:53:47.311,3.763972352
2026-03-09 19:53:47.439,3.76397039
2026-03-09 19:53:47.569,3.763970926
2026-03-09 19:53:47.695,3.763971639
2026-03-09 19:53:47.821,3.763971996
2026-03-09 19:53:47.948,3.763970212
2026-03-09 19:53:48.076,3.763970747
2026-03-09 19:53:48.204,3.763973066
2026-03-09 19:53:48.333,3.763969855
2026-03-09 19:53:48.461,3.763973423
2026-03-09 19:53:48.586,3.763973779
2026-03-09 19:53:48.714,3.763970747
2026-03-09 19:53:48.841,3.763974671
2026-03-09 19:53:48.970,3.763967358
2026-03-09 19:53:49.097,3.763971996
2026-03-09 19:53:49.221,3.763970926
2026-03-09 19:53:49.350,3.763971639
2026-03-09 19:53:49.475,3.763971461
2026-03-09 19:53:49.603,3.763971461
2026-03-09 19:53:49.731,3.763969142
2026-03-09 19:53:49.857,3.763968963
2026-03-09 19:53:49.989,3.763968963
2026-03-09 19:53:50.114,3.763969499
2026-03-09 19:53:50.240,3.763969855
2026-03-09 19:53:50.368,3.76396932
2026-03-09 19:53:50.496,3.763969855
2026-03-09 19:53:50.624,3.76396718
2026-03-09 19:53:50.752,3.763968428
2026-03-09 19:53:50.879,3.763971104
2026-03-09 19:53:51.007,3.763971817
2026-03-09 19:53:51.134,3.76396932
2026-03-09 19:53:51.262,3.763972531
2026-03-09 19:53:51.387,3.763970747
2026-03-09 19:53:51.514,3.763967715
2026-03-09 19:53:51.641,3.763971639
2026-03-09 19:53:51.767,3.763973423
2026-03-09 19:53:51.892,3.763973958
2026-03-09 19:53:52.019,3.763969677
2026-03-09 19:53:52.146,3.763974493
2026-03-09 19:53:52.272,3.763971996
2026-03-09 19:53:52.398,3.763969142
2026-03-09 19:53:52.527,3.763974136
2026-03-09 19:53:52.654,3.763975206
2026-03-09 19:53:52.778,3.763972352
2026-03-09 19:53:52.906,3.763969677
2026-03-09 19:53:53.035,3.763973066
2026-03-09 19:53:53.162,3.763973244
2026-03-09 19:53:53.290,3.763973601
2026-03-09 19:53:53.418,3.763971996
2026-03-09 19:53:53.544,3.763969499
2026-03-09 19:53:53.672,3.763972888
2026-03-09 19:53:53.798,3.763974136
2026-03-09 19:53:53.925,3.763972709
2026-03-09 19:53:54.048,3.763971104
2026-03-09 19:53:54.175,3.763970747
2026-03-09 19:53:54.304,3.763970926
2026-03-09 19:53:54.430,3.763972709
2026-03-09 19:53:54.558,3.76396932
2026-03-09 19:53:54.690,3.763971461
2026-03-09 19:53:54.808,3.763970926
2026-03-09 19:53:54.934,3.763969142
2026-03-09 19:53:55.061,3.763971996
2026-03-09 19:53:55.190,3.763968963
2026-03-09 19:53:55.317,3.763971639
2026-03-09 19:53:55.447,3.763973066
2026-03-09 19:53:55.572,3.763973958
2026-03-09 19:53:55.698,3.763971282
2026-03-09 19:53:55.825,3.763969855
2026-03-09 19:53:55.950,3.763971639
2026-03-09 19:53:56.076,3.763969499
2026-03-09 19:53:56.203,3.763969499
2026-03-09 19:53:56.330,3.763972531
2026-03-09 19:53:56.457,3.763971461
2026-03-09 19:53:56.582,3.763970212
2026-03-09 19:53:56.709,3.763970212
2026-03-09 19:53:56.837,3.763967001
2026-03-09 19:53:56.964,3.763970212
2026-03-09 19:53:57.089,3.763970034
2026-03-09 19:53:57.217,3.763969142
2026-03-09 19:53:57.344,3.76396932
2026-03-09 19:53:57.472,3.763972709
2026-03-09 19:53:57.600,3.763968428
2026-03-09 19:53:57.725,3.76397039
2026-03-09 19:53:57.854,3.763968428
2026-03-09 19:53:57.980,3.763973779
2026-03-09 19:53:58.107,3.763969499
2026-03-09 19:53:58.236,3.763971639
2026-03-09 19:53:58.361,3.763970569
2026-03-09 19:53:58.489,3.763972352
2026-03-09 19:53:58.619,3.76397039
2026-03-09 19:53:58.743,3.763970569
2026-03-09 19:53:58.870,3.763971996
2026-03-09 19:53:58.997,3.763969499
2026-03-09 19:53:59.125,3.763967893
2026-03-09 19:53:59.251,3.763968785
2026-03-09 19:53:59.379,3.763969677
2026-03-09 19:53:59.507,3.763970569
2026-03-09 19:53:59.634,3.763969499
2026-03-09 19:53:59.762,3.763971104
2026-03-09 19:53:59.890,3.763969677
2026-03-09 19:54:00.017,3.763966823
2026-03-09 19:54:00.144,3.763969499
2026-03-09 19:54:00.272,3.763968428
2026-03-09 19:54:00.402,3.76396825
2026-03-09 19:54:00.528,3.763970212
2026-03-09 19:54:00.657,3.763967893
2026-03-09 19:54:00.784,3.763964861
2026-03-09 19:54:00.911,3.763966288
2026-03-09 19:54:01.039,3.763967001
2026-03-09 19:54:01.167,3.763967893
2026-03-09 19:54:01.298,3.763967715
2026-03-09 19:54:01.423,3.763966645
2026-03-09 19:54:01.551,3.76396718
2026-03-09 19:54:01.679,3.763968428
2026-03-09 19:54:01.807,3.763971282
2026-03-09 19:54:01.933,3.763967358
2026-03-09 19:54:02.059,3.763968428
2026-03-09 19:54:02.185,3.763968785
2026-03-09 19:54:02.313,3.763967536
2026-03-09 19:54:02.437,3.763969499
2026-03-09 19:54:02.564,3.763966823
2026-03-09 19:54:02.692,3.763971461
2026-03-09 19:54:02.818,3.763969855
2026-03-09 19:54:02.945,3.763969855
2026-03-09 19:54:03.073,3.763967536
2026-03-09 19:54:03.202,3.763966466
2026-03-09 19:54:03.329,3.763965931
2026-03-09 19:54:03.454,3.763968607
2026-03-09 19:54:03.580,3.763968785
2026-03-09 19:54:03.706,3.76396718
2026-03-09 19:54:03.832,3.763966823
2026-03-09 19:54:03.961,3.763967358
2026-03-09 19:54:04.087,3.763968428
2026-03-09 19:54:04.215,3.763967358
2026-03-09 19:54:04.342,3.763966823
2026-03-09 19:54:04.469,3.763963969
2026-03-09 19:54:04.597,3.763969855
2026-03-09 19:54:04.725,3.763967893
2026-03-09 19:54:04.852,3.76396825
2026-03-09 19:54:04.980,3.763965753
2026-03-09 19:54:05.108,3.763968607
2026-03-09 19:54:05.235,3.763967893
2026-03-09 19:54:05.365,3.763968428
2026-03-09 19:54:05.491,3.76396718
2026-03-09 19:54:05.619,3.76396718
2026-03-09 19:54:05.744,3.763966466
2026-03-09 19:54:05.872,3.76396932
2026-03-09 19:54:05.999,3.763971461
2026-03-09 19:54:06.126,3.763970212
2026-03-09 19:54:06.253,3.763969499
2026-03-09 19:54:06.381,3.76396932
2026-03-09 19:54:06.506,3.763972352
2026-03-09 19:54:06.632,3.763970034
2026-03-09 19:54:06.759,3.763970034
2026-03-09 19:54:06.884,3.763967715
2026-03-09 19:54:07.010,3.763968072
2026-03-09 19:54:07.136,3.763968785
2026-03-09 19:54:07.264,3.763968963
2026-03-09 19:54:07.391,3.763968428
2026-03-09 19:54:07.517,3.763968785
2026-03-09 19:54:07.644,3.763969142
2026-03-09 19:54:07.776,3.763964861
2026-03-09 19:54:07.899,3.76396932
2026-03-09 19:54:08.026,3.763967001
2026-03-09 19:54:08.152,3.763971817
2026-03-09 19:54:08.280,3.763969142
2026-03-09 19:54:08.408,3.763968428
2026-03-09 19:54:08.540,3.763966288
2026-03-09 19:54:08.662,3.76396272
2026-03-09 19:54:08.790,3.763966288
2026-03-09 19:54:08.917,3.763968963
2026-03-09 19:54:09.044,3.76396718
2026-03-09 19:54:09.173,3.76396932
2026-03-09 19:54:09.304,3.76396825
2026-03-09 19:54:09.428,3.763969677
2026-03-09 19:54:09.557,3.763971461
2026-03-09 19:54:09.684,3.763970569
2026-03-09 19:54:09.813,3.763969677
2026-03-09 19:54:09.938,3.763966109
2026-03-09 19:54:10.070,3.763969142
2026-03-09 19:54:10.191,3.763965931
2026-03-09 19:54:10.319,3.763965931
2026-03-09 19:54:10.446,3.763968963
2026-03-09 19:54:10.571,3.763966645
2026-03-09 19:54:10.697,3.763968428
2026-03-09 19:54:10.825,3.76397039
2026-03-09 19:54:10.953,3.763965396
2026-03-09 19:54:11.081,3.763967715
2026-03-09 19:54:11.208,3.763966645
2026-03-09 19:54:11.335,3.763966466
2026-03-09 19:54:11.463,3.763969142
2026-03-09 19:54:11.590,3.763965396
2026-03-09 19:54:11.718,3.763969499
2026-03-09 19:54:11.844,3.763968072
2026-03-09 19:54:11.972,3.76396825
2026-03-09 19:54:12.098,3.76396825
2026-03-09 19:54:12.221,3.763967893
2026-03-09 19:54:12.348,3.763968428
2026-03-09 19:54:12.478,3.763968785
2026-03-09 19:54:12.605,3.76396825
2026-03-09 19:54:12.730,3.763965574
2026-03-09 19:54:12.858,3.763966645
2026-03-09 19:54:12.986,3.763964682
2026-03-09 19:54:13.111,3.763967715
2026-03-09 19:54:13.238,3.763969142
2026-03-09 19:54:13.365,3.763968963
2026-03-09 19:54:13.492,3.763970569
2026-03-09 19:54:13.619,3.763967358
2026-03-09 19:54:13.746,3.763970034
2026-03-09 19:54:13.871,3.763966823
2026-03-09 19:54:13.998,3.763967001
2026-03-09 19:54:14.124,3.76396932
2026-03-09 19:54:14.251,3.763968428
2026-03-09 19:54:14.377,3.763967358
2026-03-09 19:54:14.503,3.763970034
2026-03-09 19:54:14.628,3.763970034
2026-03-09 19:54:14.755,3.763968607
2026-03-09 19:54:14.881,3.763971461
2026-03-09 19:54:15.010,3.763968072
2026-03-09 19:54:15.134,3.763967358
2026-03-09 19:54:15.261,3.763968607
2026-03-09 19:54:15.389,3.763965396
2026-03-09 19:54:15.520,3.763969677
2026-03-09 19:54:15.645,3.763973066
2026-03-09 19:54:15.773,3.76397039
2026-03-09 19:54:15.900,3.763970212
2026-03-09 19:54:16.027,3.763970747
2026-03-09 19:54:16.153,3.763966288
2026-03-09 19:54:16.280,3.763967358
2026-03-09 19:54:16.407,3.763971461
2026-03-09 19:54:16.533,3.763968963
2026-03-09 19:54:16.663,3.763968963
2026-03-09 19:54:16.786,3.763967536
2026-03-09 19:54:16.914,3.763965218
2026-03-09 19:54:17.042,3.763965574
2026-03-09 19:54:17.169,3.763963434
2026-03-09 19:54:17.292,3.76396932
2026-03-09 19:54:17.420,3.763968607
2026-03-09 19:54:17.549,3.763965396
2026-03-09 19:54:17.676,3.763967358
2026-03-09 19:54:17.803,3.763965574
2026-03-09 19:54:17.931,3.763966288
2026-03-09 19:54:18.055,3.763968428
2026-03-09 19:54:18.182,3.763966109
2026-03-09 19:54:18.308,3.763970569
2026-03-09 19:54:18.431,3.763968963
2026-03-09 19:54:18.555,3.763968785
2026-03-09 19:54:18.682,3.763965753
2026-03-09 19:54:18.810,3.763968607
2026-03-09 19:54:18.936,3.763968963
2026-03-09 19:54:19.062,3.763966288
2026-03-09 19:54:19.194,3.76396718
2026-03-09 19:54:19.317,3.76396272
2026-03-09 19:54:19.442,3.763965218
2026-03-09 19:54:19.571,3.763965039
2026-03-09 19:54:19.698,3.763965039
2026-03-09 19:54:19.826,3.763966288
2026-03-09 19:54:19.950,3.763967715
2026-03-09 19:54:20.077,3.763970034
2026-03-09 19:54:20.203,3.763969142
2026-03-09 19:54:20.329,3.763966823
2026-03-09 19:54:20.458,3.763966288
2026-03-09 19:54:20.583,3.763965396
2026-03-09 19:54:20.712,3.763966288
2026-03-09 19:54:20.841,3.763963969
2026-03-09 19:54:20.965,3.763965931
2026-03-09 19:54:21.092,3.763968607
2026-03-09 19:54:21.221,3.763965574
2026-03-09 19:54:21.347,3.763967893
2026-03-09 19:54:21.475,3.76396825
2026-03-09 19:54:21.603,3.763966645
2026-03-09 19:54:21.732,3.763969142
2026-03-09 19:54:21.859,3.763965753
2026-03-09 19:54:21.986,3.763967715
2026-03-09 19:54:22.112,3.76396932
2026-03-09 19:54:22.238,3.763965931
2026-03-09 19:54:22.366,3.763963612
2026-03-09 19:54:22.494,3.763964682
2026-03-09 19:54:22.624,3.763966466
2026-03-09 19:54:22.749,3.763968785
2026-03-09 19:54:22.876,3.763966109
2026-03-09 19:54:23.002,3.763967715
2026-03-09 19:54:23.125,3.763964147
2026-03-09 19:54:23.253,3.763969142
2026-03-09 19:54:23.378,3.76396718
2026-03-09 19:54:23.506,3.763969499
2026-03-09 19:54:23.632,3.763965396
2026-03-09 19:54:23.760,3.763968785
2026-03-09 19:54:23.886,3.763970212
2026-03-09 19:54:24.013,3.763967001
2026-03-09 19:54:24.141,3.763968607
2026-03-09 19:54:24.270,3.763965574
2026-03-09 19:54:24.397,3.763964682
2026-03-09 19:54:24.524,3.763967001
2026-03-09 19:54:24.652,3.763966466
2026-03-09 19:54:24.780,3.763968963
2026-03-09 19:54:24.906,3.763967358
2026-03-09 19:54:25.038,3.763967893
2026-03-09 19:54:25.162,3.76396718
2026-03-09 19:54:25.288,3.763969142
2026-03-09 19:54:25.414,3.763965931
2026-03-09 19:54:25.543,3.763966823
2026-03-09 19:54:25.667,3.763965396
2026-03-09 19:54:25.796,3.763965218
2026-03-09 19:54:25.920,3.763965574
2026-03-09 19:54:26.046,3.763966288
2026-03-09 19:54:26.170,3.763964861
2026-03-09 19:54:26.297,3.763966466
2026-03-09 19:54:26.425,3.763969499
2026-03-09 19:54:26.553,3.763970747
2026-03-09 19:54:26.678,3.763969499
2026-03-09 19:54:26.806,3.763968785
2026-03-09 19:54:26.934,3.763966288
2026-03-09 19:54:27.058,3.763966466
2026-03-09 19:54:27.184,3.763968607
2026-03-09 19:54:27.312,3.763966288
2026-03-09 19:54:27.440,3.763966823
2026-03-09 19:54:27.568,3.763966823
2026-03-09 19:54:27.692,3.763966466
2026-03-09 19:54:27.819,3.763965931
2026-03-09 19:54:27.947,3.763965753
2026-03-09 19:54:28.073,3.763965574
2026-03-09 19:54:28.201,3.763964861
2026-03-09 19:54:28.327,3.763968785
2026-03-09 19:54:28.453,3.763966466
2026-03-09 19:54:28.582,3.763969855
2026-03-09 19:54:28.709,3.763968963
2026-03-09 19:54:28.838,3.763966466
2026-03-09 19:54:28.966,3.763970747
2026-03-09 19:54:29.092,3.763967536
2026-03-09 19:54:29.219,3.763963077
2026-03-09 19:54:29.345,3.763966466
2026-03-09 19:54:29.472,3.763965039
2026-03-09 19:54:29.599,3.763964147
2026-03-09 19:54:29.724,3.763965753
2026-03-09 19:54:29.853,3.763962899
2026-03-09 19:54:29.979,3.763965931
2026-03-09 19:54:30.107,3.763965931
2026-03-09 19:54:30.234,3.76397039
2026-03-09 19:54:30.363,3.763967893
2026-03-09 19:54:30.487,3.763967536
2026-03-09 19:54:30.615,3.763968072
2026-03-09 19:54:30.742,3.763965218
2026-03-09 19:54:30.869,3.763968607
2026-03-09 19:54:30.997,3.763965574
2026-03-09 19:54:31.124,3.763965753
2026-03-09 19:54:31.251,3.763966109
2026-03-09 19:54:31.378,3.763966288
2026-03-09 19:54:31.504,3.763966109
2026-03-09 19:54:31.633,3.763965039
2026-03-09 19:54:31.760,3.763966466
2026-03-09 19:54:31.885,3.763964326
2026-03-09 19:54:32.007,3.763967715
2026-03-09 19:54:32.134,3.763964326
2026-03-09 19:54:32.257,3.763967893
2026-03-09 19:54:32.384,3.763966466
2026-03-09 19:54:32.510,3.763965039
2026-03-09 19:54:32.638,3.763969677
2026-03-09 19:54:32.766,3.763964682
2026-03-09 19:54:32.891,3.763969855
2026-03-09 19:54:33.020,3.763967715
2026-03-09 19:54:33.147,3.763965218
2026-03-09 19:54:33.272,3.76396718
2026-03-09 19:54:33.399,3.763965218
2026-03-09 19:54:33.525,3.763964504
2026-03-09 19:54:33.653,3.763964504
2026-03-09 19:54:33.781,3.763964504
2026-03-09 19:54:33.911,3.76396718
2026-03-09 19:54:34.036,3.763966109
2026-03-09 19:54:34.162,3.763963434
2026-03-09 19:54:34.288,3.763967001
2026-03-09 19:54:34.411,3.763967715
2026-03-09 19:54:34.539,3.763965931
2026-03-09 19:54:34.664,3.763966288
2026-03-09 19:54:34.792,3.763966288
2026-03-09 19:54:34.920,3.763966645
2026-03-09 19:54:35.047,3.763968072
2026-03-09 19:54:35.172,3.763964682
2026-03-09 19:54:35.298,3.763964682
2026-03-09 19:54:35.428,3.763962364
2026-03-09 19:54:35.553,3.763964682
2026-03-09 19:54:35.681,3.763967358
2026-03-09 19:54:35.809,3.763968072
